stock_id,name,market,capital,shares,par,source,asof,note
3541,西柏,tpex,,56349142,,universe:2026-09-03,2026-09-04,feed-shares
3543,州巧,twse,1102631500,110263150,10,twse-opendata-L,2026-09-03,ok
3545,敦泰,twse,2224113500,222411350,10,twse-opendata-L,2026-09-03,ok
3546,宇峻,tpex,,61348690,,universe:2026-09-03,2026-09-04,feed-shares
3548,兆利,tpex,,67744175,,universe:2026-09-03,2026-09-04,feed-shares
3550,聯穎,twse,1075500000,107550000,10,twse-opendata-L,2026-09-03,ok
3551,世禾,tpex,,62274890,,universe:2026-09-03,2026-09-04,feed-shares
3552,同致,tpex,,97918334,,universe:2026-09-03,2026-09-04,feed-shares
3555,博士旺,tpex,,39998797,,universe:2026-09-03,2026-09-04,feed-shares
3556,禾瑞亞,tpex,,63702844,,universe:2026-09-03,2026-09-04,feed-shares
3557,嘉威,twse,843154350,84315435,10,twse-opendata-L,2026-09-03,ok
3558,神準,tpex,,59060881,,universe:2026-09-03,2026-09-04,feed-shares
3563,牧德,twse,639608580,63960858,10,twse-opendata-L,2026-09-03,ok
3564,其陽,tpex,,59123100,,universe:2026-09-03,2026-09-04,feed-shares
3567,逸昌,tpex,,33954000,,universe:2026-09-03,2026-09-04,feed-shares
3570,大塚,tpex,,17097000,,universe:2026-09-03,2026-09-04,feed-shares
3576,聯合再生,twse,16277953750,1627795375,10,twse-opendata-L,2026-09-03,ok
3577,泓格,tpex,,63965653,,universe:2026-09-03,2026-09-04,feed-shares
3580,友威科,tpex,,39470657,,universe:2026-09-03,2026-09-04,feed-shares
3581,博磊,tpex,,51006000,,universe:2026-09-03,2026-09-04,feed-shares
3583,辛耘,twse,838586440,83858644,10,twse-opendata-L,2026-09-03,ok
3585,聯致,emerging,1116786240,111678624,10,tpex-mopsfin-R,2026-09-03,ok
3587,閎康,tpex,,71684696,,universe:2026-09-03,2026-09-04,feed-shares
3588,通嘉,twse,619911820,61991182,10,twse-opendata-L,2026-09-03,ok
3591,艾笛森,twse,1303868350,130386835,10,twse-opendata-L,2026-09-03,ok
3592,瑞鼎,twse,758552260,75855226,10,twse-opendata-L,2026-09-03,ok
3593,力銘,twse,608254490,60825449,10,twse-opendata-L,2026-09-03,ok
3594,磐儀,tpex,,95948358,,universe:2026-09-03,2026-09-04,feed-shares
3595,山太士,emerging,406959380,40695938,10,tpex-mopsfin-R,2026-09-03,ok
3596,智易,twse,2203543210,220354321,10,twse-opendata-L,2026-09-03,ok
3597,映興,tpex,,39236440,,universe:2026-09-03,2026-09-04,feed-shares
3603,建祥國際,emerging,248442640,24844264,10,tpex-mopsfin-R,2026-09-03,ok
3605,宏致,twse,1746974410,174697441,10,twse-opendata-L,2026-09-03,ok
3607,谷崧,twse,1216622390,121662239,10,twse-opendata-L,2026-09-03,ok
3609,三一東林,tpex,,38419387,,universe:2026-09-03,2026-09-04,feed-shares
3611,鼎翰,tpex,,47554634,,universe:2026-09-03,2026-09-04,feed-shares
3615,安可,tpex,,68466976,,universe:2026-09-03,2026-09-04,feed-shares
3617,碩天,twse,947660490,94766049,10,twse-opendata-L,2026-09-03,ok
3622,洋華,twse,1513276000,151327600,10,twse-opendata-L,2026-09-03,ok
3623,富晶通,tpex,,29185946,,universe:2026-09-03,2026-09-04,feed-shares
3624,光頡,tpex,,117340842,,universe:2026-09-03,2026-09-04,feed-shares
3625,西勝,tpex,,114246765,,universe:2026-09-03,2026-09-04,feed-shares
3628,盈正,tpex,,45000000,,universe:2026-09-03,2026-09-04,feed-shares
3629,地心引力,tpex,,32954782,,universe:2026-09-03,2026-09-04,feed-shares
3630,新鉅科,tpex,,204191848,,universe:2026-09-03,2026-09-04,feed-shares
3631,晟楠,tpex,,81820909,,universe:2026-09-03,2026-09-04,feed-shares
3632,研勤,tpex,,40889738,,universe:2026-09-03,2026-09-04,feed-shares
3633,云光,emerging,340236430,34023643,10,tpex-mopsfin-R,2026-09-03,ok
3644,凌嘉科,emerging,833000000,83300000,10,tpex-mopsfin-R,2026-09-03,ok
3645,達邁,twse,1367542070,136754207,10,twse-opendata-L,2026-09-03,ok
3646,艾恩特,tpex,,39297371,,universe:2026-09-03,2026-09-04,feed-shares
3652,精聯,twse,750975000,75097500,10,twse-opendata-L,2026-09-03,ok
3653,健策,twse,1467328030,146732803,10,twse-opendata-L,2026-09-03,ok
3659,百辰,emerging,547739300,54773930,10,tpex-mopsfin-R,2026-09-03,ok
3661,世芯-KY,twse,862702390,86270239,10,twse-opendata-L,2026-09-03,ok
3663,鑫科,tpex,,108494074,,universe:2026-09-03,2026-09-04,feed-shares
3664,安瑞-KY,tpex,,75945377,,universe:2026-09-03,2026-09-04,feed-shares
3665,貿聯-KY,twse,1995784050,199578405,10,twse-opendata-L,2026-09-03,ok
3666,光耀,tpex,,138949850,,universe:2026-09-03,2026-09-04,feed-shares
3669,圓展,twse,929199500,92919950,10,twse-opendata-L,2026-09-03,ok
3672,康聯訊,tpex,,40790375,,universe:2026-09-03,2026-09-04,feed-shares
3673,TPK-KY,twse,4066637590,406663759,10,twse-opendata-L,2026-09-03,ok
3675,德微,tpex,,53057923,,universe:2026-09-03,2026-09-04,feed-shares
3678,聯享,emerging,264220000,26422000,10,tpex-mopsfin-R,2026-09-03,ok
3679,新至陞,twse,630222290,63022229,10,twse-opendata-L,2026-09-03,ok
3680,家登,tpex,,96211690,,universe:2026-09-03,2026-09-04,feed-shares
3684,榮昌,tpex,,30309737,,universe:2026-09-03,2026-09-04,feed-shares
3685,元創精密,tpex,,79574000,,universe:2026-09-03,2026-09-04,feed-shares
3686,達能,twse,764951180,76495118,10,twse-opendata-L,2026-09-03,ok
3687,歐買尬,tpex,,30124059,,universe:2026-09-03,2026-09-04,feed-shares
3689,湧德,tpex,,89508815,,universe:2026-09-03,2026-09-04,feed-shares
3691,碩禾,tpex,,91883420,,universe:2026-09-03,2026-09-04,feed-shares
3693,營邦,tpex,,42990694,,universe:2026-09-03,2026-09-04,feed-shares
3694,海華,twse,1548907080,154890708,10,twse-opendata-L,2026-09-03,ok
3701,大眾控,twse,2366688830,236668883,10,twse-opendata-L,2026-09-03,ok
3702,大聯大,twse,16836206990,1683620699,10,twse-opendata-L,2026-09-03,ok
3703,欣陸,twse,8232159800,823215980,10,twse-opendata-L,2026-09-03,ok
3704,合勤控,twse,4154449700,415444970,10,twse-opendata-L,2026-09-03,ok
3705,永信,twse,2664229830,266422983,10,twse-opendata-L,2026-09-03,ok
3706,神達,twse,13272124680,1327212468,10,twse-opendata-L,2026-09-03,ok
3707,漢磊,tpex,,400746192,,universe:2026-09-03,2026-09-04,feed-shares
3708,上緯投控,twse,921053840,92105384,10,twse-opendata-L,2026-09-03,ok
3709,鑫聯大投控,tpex,,145569450,,universe:2026-09-03,2026-09-04,feed-shares
3710,連展投控,tpex,,287250734,,universe:2026-09-03,2026-09-04,feed-shares
3711,日月光投控,twse,44705722820,4470572282,10,twse-opendata-L,2026-09-03,ok
3712,永崴投控,twse,2462421460,246242146,10,twse-opendata-L,2026-09-03,ok
3713,新晶投控,tpex,,88099380,,universe:2026-09-03,2026-09-04,feed-shares
3714,富采,twse,7379404600,737940460,10,twse-opendata-L,2026-09-03,ok
3715,定穎投控,twse,2835745840,283574584,10,twse-opendata-L,2026-09-03,ok
3716,中化控股,twse,1505792110,150579211,10,twse-opendata-L,2026-09-03,ok
3717,聯嘉投控,twse,2078454450,207845445,10,twse-opendata-L,2026-09-03,ok
3718,中光電投控,tpex,,390981110,,universe:2026-09-03,2026-09-04,feed-shares
4102,永日,tpex,,42373443,,universe:2026-09-03,2026-09-04,feed-shares
4104,佳醫,twse,1883674560,188367456,10,twse-opendata-L,2026-09-03,ok
4105,東洋,tpex,,248649959,,universe:2026-09-03,2026-09-04,feed-shares
4106,雃博,twse,1009115570,100911557,10,twse-opendata-L,2026-09-03,ok
4107,邦特,tpex,,69298336,,universe:2026-09-03,2026-09-04,feed-shares
4108,懷特,twse,1986188790,198618879,10,twse-opendata-L,2026-09-03,ok
4109,加捷生醫,tpex,,118736681,,universe:2026-09-03,2026-09-04,feed-shares
4111,濟生,tpex,,59832135,,universe:2026-09-03,2026-09-04,feed-shares
4113,聯上,tpex,,231138137,,universe:2026-09-03,2026-09-04,feed-shares
4114,健喬,tpex,,550429688,,universe:2026-09-03,2026-09-04,feed-shares
4115,善德生技,emerging,600000000,60000000,10,tpex-mopsfin-R,2026-09-03,ok
4116,明基醫,tpex,,44566000,,universe:2026-09-03,2026-09-04,feed-shares
4117,普生,emerging,708243700,70824370,10,tpex-mopsfin-R,2026-09-03,ok
4119,旭富,twse,1195086340,119508634,10,twse-opendata-L,2026-09-03,ok
4120,友華,tpex,,86747119,,universe:2026-09-03,2026-09-04,feed-shares
4121,優盛,tpex,,83111045,,universe:2026-09-03,2026-09-04,feed-shares
4123,晟德,tpex,,807456341,,universe:2026-09-03,2026-09-04,feed-shares
4126,太醫,tpex,,72600000,,universe:2026-09-03,2026-09-04,feed-shares
4127,天良,tpex,,45760000,,universe:2026-09-03,2026-09-04,feed-shares
4128,中天,tpex,,588170597,,universe:2026-09-03,2026-09-04,feed-shares
4129,聯合,tpex,,96437650,,universe:2026-09-03,2026-09-04,feed-shares
4131,浩泰,tpex,,39879000,,universe:2026-09-03,2026-09-04,feed-shares
4133,亞諾法,twse,605535940,60553594,10,twse-opendata-L,2026-09-03,ok
4137,麗豐-KY,twse,824923500,82492350,10,twse-opendata-L,2026-09-03,ok
4138,曜亞,tpex,,39930000,,universe:2026-09-03,2026-09-04,feed-shares
4139,馬光-KY,tpex,,45009911,,universe:2026-09-03,2026-09-04,feed-shares
4142,國光生,twse,4295077500,429507750,10,twse-opendata-L,2026-09-03,ok
4147,中裕,tpex,,273202425,,universe:2026-09-03,2026-09-04,feed-shares
4148,全宇生技-KY,twse,672357010,67235701,10,twse-opendata-L,2026-09-03,ok
4150,優你康,emerging,1472176720,147217672,10,tpex-mopsfin-R,2026-09-03,ok
4153,鈺緯,tpex,,58668197,,universe:2026-09-03,2026-09-04,feed-shares
4154,樂威科-KY,tpex,,38390000,,universe:2026-09-03,2026-09-04,feed-shares
4155,訊映,twse,1446841640,144684164,10,twse-opendata-L,2026-09-03,ok
4157,太景*-KY,tpex,,711833575,,universe:2026-09-03,2026-09-04,feed-shares
4160,訊聯基因,tpex,,26690334,,universe:2026-09-03,2026-09-04,feed-shares
4161,聿新科,tpex,,59808204,,universe:2026-09-03,2026-09-04,feed-shares
4162,智擎,tpex,,143677640,,universe:2026-09-03,2026-09-04,feed-shares
4163,鐿鈦,tpex,,50679643,,universe:2026-09-03,2026-09-04,feed-shares
4164,承業醫,twse,1953109890,195310989,10,twse-opendata-L,2026-09-03,ok
4166,友霖,tpex,,243035089,,universe:2026-09-03,2026-09-04,feed-shares
4167,松瑞藥,tpex,,331554307,,universe:2026-09-03,2026-09-04,feed-shares
4168,醣聯,tpex,,112521318,,universe:2026-09-03,2026-09-04,feed-shares
4169,泰宗,twse,664316120,66431612,10,twse-opendata-L,2026-09-03,ok
4170,鑫品生醫,emerging,437713700,43771370,10,tpex-mopsfin-R,2026-09-03,ok
4171,瑞基,tpex,,58057469,,universe:2026-09-03,2026-09-04,feed-shares
4172,因華,emerging,1195755000,119575500,10,tpex-mopsfin-R,2026-09-03,ok
4173,久裕,tpex,,74574355,,universe:2026-09-03,2026-09-04,feed-shares
4174,浩鼎,tpex,,131579687,,universe:2026-09-03,2026-09-04,feed-shares
4175,杏一,tpex,,42323307,,universe:2026-09-03,2026-09-04,feed-shares
4178,永笙-KY,twse,2158669810,215866981,10,twse-opendata-L,2026-09-03,ok
4183,福永生技,tpex,,23800000,,universe:2026-09-02,2026-09-03,feed-shares
4186,尖端醫,emerging,900000000,90000000,10,tpex-mopsfin-R,2026-09-03,ok
4188,安克,tpex,,63332900,,universe:2026-09-03,2026-09-04,feed-shares
4190,佐登-KY,twse,614459570,61445957,10,twse-opendata-L,2026-09-03,ok
4192,杏國,tpex,,35164500,,universe:2026-09-03,2026-09-04,feed-shares
4194,禾生技,emerging,1459744000,145974400,10,tpex-mopsfin-R,2026-09-03,ok
4195,基米-創,twse,800000570,80000057,10,twse-opendata-L,2026-09-03,ok
4197,暐世,emerging,301809250,30180925,10,tpex-mopsfin-R,2026-09-03,ok
4198,欣大健康,tpex,,24108000,,universe:2026-09-03,2026-09-04,feed-shares
4205,中華食,tpex,,97649228,,universe:2026-09-03,2026-09-04,feed-shares
4207,環泰,tpex,,198538008,,universe:2026-09-03,2026-09-04,feed-shares
4303,信立,tpex,,132447444,,universe:2026-09-03,2026-09-04,feed-shares
4304,勝昱,tpex,,61038065,,universe:2026-09-03,2026-09-04,feed-shares
4306,炎洲,twse,6767572160,676757216,10,twse-opendata-L,2026-09-03,ok
4401,東隆興,tpex,,122692012,,universe:2026-09-03,2026-09-04,feed-shares
4402,郡都開發,tpex,,67991830,,universe:2026-09-03,2026-09-04,feed-shares
4406,新昕纖,tpex,,51912000,,universe:2026-09-03,2026-09-04,feed-shares
4413,飛寶企業,tpex,,31314689,,universe:2026-09-03,2026-09-04,feed-shares
4414,如興,twse,2637957730,263795773,10,twse-opendata-L,2026-09-03,ok
4416,三圓,tpex,,73586213,,universe:2026-09-03,2026-09-04,feed-shares
4417,金洲,tpex,,83971399,,universe:2026-09-03,2026-09-04,feed-shares
4419,皇家美食,tpex,,169163133,,universe:2026-09-03,2026-09-04,feed-shares
4420,光明,tpex,,40455000,,universe:2026-09-03,2026-09-04,feed-shares
4426,利勤,twse,1726771980,172677198,10,twse-opendata-L,2026-09-03,ok
4430,耀億,tpex,,56273609,,universe:2026-09-03,2026-09-04,feed-shares
4431,敏成健康,emerging,365355140,36535514,10,tpex-mopsfin-R,2026-09-03,ok
4432,銘旺實,tpex,,50589000,,universe:2026-09-03,2026-09-04,feed-shares
4433,興采,tpex,,61299774,,universe:2026-09-03,2026-09-04,feed-shares
4438,廣越,twse,1134254550,113425455,10,twse-opendata-L,2026-09-03,ok
4439,冠星-KY,twse,381162010,38116201,10,twse-opendata-L,2026-09-03,ok
4440,宜新實業,twse,675980000,67598000,10,twse-opendata-L,2026-09-03,ok
4441,振大環球,twse,681755780,68175578,10,twse-opendata-L,2026-09-03,ok
4442,竣邦-KY,tpex,,32739154,,universe:2026-09-03,2026-09-04,feed-shares
4502,健信,tpex,,57469686,,universe:2026-09-03,2026-09-04,feed-shares
4503,金雨,tpex,,78313326,,universe:2026-09-03,2026-09-04,feed-shares
4506,崇友,tpex,,177012000,,universe:2026-09-03,2026-09-04,feed-shares
4510,高鋒,tpex,,108977724,,universe:2026-09-03,2026-09-04,feed-shares
4513,福裕,tpex,,143761921,,universe:2026-09-03,2026-09-04,feed-shares
4523,永彰,tpex,,64949000,,universe:2026-09-03,2026-09-04,feed-shares
4526,東台,twse,2548264610,254826461,10,twse-opendata-L,2026-09-03,ok
4527,方土霖,tpex,,76152370,,universe:2026-09-03,2026-09-04,feed-shares
4528,江興鍛,tpex,,84165695,,universe:2026-09-03,2026-09-04,feed-shares
4529,淳紳,tpex,,84549096,,universe:2026-09-03,2026-09-04,feed-shares
4530,天意能創,tpex,,35794959,,universe:2026-09-03,2026-09-04,feed-shares
4532,瑞智,twse,4948951050,494895105,10,twse-opendata-L,2026-09-03,ok
4533,協易機,tpex,,178434110,,universe:2026-09-03,2026-09-04,feed-shares
4534,慶騰,tpex,,86788948,,universe:2026-09-03,2026-09-04,feed-shares
4535,至興,tpex,,75661740,,universe:2026-09-03,2026-09-04,feed-shares
4536,拓凱,twse,908200000,90820000,10,twse-opendata-L,2026-09-03,ok
4537,旭東,emerging,788400000,78840000,10,tpex-mopsfin-R,2026-09-03,ok
4538,大詠城,tpex,,59469604,,universe:2026-09-03,2026-09-04,feed-shares
4540,全球傳動,twse,1151867240,115186724,10,twse-opendata-L,2026-09-03,ok
4541,晟田,tpex,,67647068,,universe:2026-09-03,2026-09-04,feed-shares
4542,科嶠,tpex,,35317412,,universe:2026-09-03,2026-09-04,feed-shares
4543,萬在,tpex,,62760915,,universe:2026-09-03,2026-09-04,feed-shares
4544,春日,emerging,602900480,60290048,10,tpex-mopsfin-R,2026-09-03,ok
4545,銘鈺,twse,770000000,77000000,10,twse-opendata-L,2026-09-03,ok
4549,桓達,tpex,,57002445,,universe:2026-09-03,2026-09-04,feed-shares
4550,長佳,tpex,,37838783,,universe:2026-09-03,2026-09-04,feed-shares
4551,智伸科,twse,1152224980,115222498,10,twse-opendata-L,2026-09-03,ok
4552,力達-KY,twse,1160000000,116000000,10,twse-opendata-L,2026-09-03,ok
4553,盛復,emerging,330200000,33020000,10,tpex-mopsfin-R,2026-09-03,ok
4554,橙的,tpex,,30276584,,universe:2026-09-03,2026-09-04,feed-shares
4555,氣立,twse,699876530,69987653,10,twse-opendata-L,2026-09-03,ok
4556,旭然,tpex,,42302840,,universe:2026-09-03,2026-09-04,feed-shares
4557,永新-KY,twse,479718400,47971840,10,twse-opendata-L,2026-09-03,ok
4558,寶緯,tpex,,50000000,,universe:2026-09-03,2026-09-04,feed-shares
4559,久裕興,emerging,600000000,60000000,10,tpex-mopsfin-R,2026-09-03,ok
4560,強信-KY,twse,680972400,68097240,10,twse-opendata-L,2026-09-03,ok
4561,健椿,tpex,,58521619,,universe:2026-09-03,2026-09-04,feed-shares
4562,穎漢,twse,875460000,87546000,10,twse-opendata-L,2026-09-03,ok
4563,百德,tpex,,54950000,,universe:2026-09-03,2026-09-04,feed-shares
4564,元翎,twse,2327883030,232788303,10,twse-opendata-L,2026-09-03,ok
4565,宏偉,emerging,617400000,61740000,10,tpex-mopsfin-R,2026-09-03,ok
4566,時碩工業,twse,1103810020,110381002,10,twse-opendata-L,2026-09-03,ok
4568,科際精密,tpex,,32045125,,universe:2026-09-03,2026-09-04,feed-shares
4569,六方科-KY,twse,306000000,30600000,10,twse-opendata-L,2026-09-03,ok
4570,傑生,emerging,440000000,44000000,10,tpex-mopsfin-R,2026-09-03,ok
4571,鈞興-KY,twse,530171150,53017115,10,twse-opendata-L,2026-09-03,ok
4572,駐龍,twse,400186790,40018679,10,twse-opendata-L,2026-09-03,ok
4573,高明鐵,emerging,456965800,45696580,10,tpex-mopsfin-R,2026-09-03,ok
4575,銓寶,emerging,386685000,38668500,10,tpex-mopsfin-R,2026-09-03,ok
4576,大銀微系統,twse,1198018480,119801848,10,twse-opendata-L,2026-09-03,ok
4577,達航科技,tpex,,49137998,,universe:2026-09-03,2026-09-04,feed-shares
4580,捷流閥業,tpex,,46803109,,universe:2026-09-03,2026-09-04,feed-shares
4581,光隆精密-KY,twse,338990000,33899000,10,twse-opendata-L,2026-09-03,ok
4582,聚恆-創,twse,754800000,75480000,10,twse-opendata-L,2026-09-03,ok
4583,台灣精銳,twse,801713510,80171351,10,twse-opendata-L,2026-09-03,ok
4584,君帆,tpex,,30002400,,universe:2026-09-03,2026-09-04,feed-shares
4585,達明,twse,1046090000,104609000,10,twse-opendata-L,2026-09-03,ok
4587,寶元數控,emerging,330000000,33000000,10,tpex-mopsfin-R,2026-09-03,ok
4588,玖鼎電力,twse,429850000,42985000,10,twse-opendata-L,2026-09-03,ok
4589,碩陽電機,emerging,260390500,26039050,10,tpex-mopsfin-R,2026-09-03,ok
4590,富田-創,twse,548384000,54838400,10,twse-opendata-L,2026-09-03,ok
4609,唐鋒,tpex,,47946820,,universe:2026-09-03,2026-09-04,feed-shares
4702,中美實,tpex,,72333200,,universe:2026-09-03,2026-09-04,feed-shares
4706,大恭,tpex,,79030093,,universe:2026-09-03,2026-09-04,feed-shares
4707,磐亞,tpex,,413808151,,universe:2026-09-03,2026-09-04,feed-shares
4711,永純,tpex,,61056000,,universe:2026-09-03,2026-09-04,feed-shares
4714,永捷,tpex,,221838188,,universe:2026-09-03,2026-09-04,feed-shares
4716,大立,tpex,,94427191,,universe:2026-09-03,2026-09-04,feed-shares
4720,德淵,twse,1145160370,114516037,10,twse-opendata-L,2026-09-03,ok
4721,美琪瑪,tpex,,74986304,,universe:2026-09-03,2026-09-04,feed-shares
4722,國精化,twse,1037650730,103765073,10,twse-opendata-L,2026-09-03,ok
4724,宣捷幹細胞,emerging,959764060,95976406,10,tpex-mopsfin-R,2026-09-03,ok
4726,永昕,tpex,,207041800,,universe:2026-09-03,2026-09-04,feed-shares
4729,熒茂,tpex,,79226741,,universe:2026-09-03,2026-09-04,feed-shares
4732,彥臣,emerging,496435000,49643500,10,tpex-mopsfin-R,2026-09-03,ok
4735,豪展,tpex,,41568758,,universe:2026-09-03,2026-09-04,feed-shares
4736,泰博,twse,953744690,95374469,10,twse-opendata-L,2026-09-03,ok
4737,華廣,twse,773280530,77328053,10,twse-opendata-L,2026-09-03,ok
4738,大同精化,emerging,775960000,77596000,10,tpex-mopsfin-R,2026-09-03,ok
4739,康普,twse,1246492690,124649269,10,twse-opendata-L,2026-09-03,ok
4741,泓瀚,tpex,,34812079,,universe:2026-09-03,2026-09-04,feed-shares
4743,合一,tpex,,480533486,,universe:2026-09-03,2026-09-04,feed-shares
4744,皇將,tpex,,56948450,,universe:2026-09-03,2026-09-04,feed-shares
4745,合富-KY,tpex,,69705547,,universe:2026-09-03,2026-09-04,feed-shares
4746,台耀,twse,1202559630,120255963,10,twse-opendata-L,2026-09-03,ok
4747,強生*,tpex,,90922064,,universe:2026-09-03,2026-09-04,feed-shares
4749,新應材,tpex,,94732865,,universe:2026-09-03,2026-09-04,feed-shares
4754,國碳科,tpex,,30283215,,universe:2026-09-03,2026-09-04,feed-shares
4755,三福化,twse,1007060000,100706000,10,twse-opendata-L,2026-09-03,ok
4760,勤凱,tpex,,32778289,,universe:2026-09-03,2026-09-04,feed-shares
4763,材料*-KY,twse,989146670,989146670,1,twse-opendata-L,2026-09-03,ok
4764,雙鍵,twse,855420620,85542062,10,twse-opendata-L,2026-09-03,ok
4765,磐采,emerging,321334940,32133494,10,tpex-mopsfin-R,2026-09-03,ok
4766,南寶,twse,1205707800,120570780,10,twse-opendata-L,2026-09-03,ok
4767,誠泰科技,tpex,,31415000,,universe:2026-09-03,2026-09-04,feed-shares
4768,晶呈科技,tpex,,48200288,,universe:2026-09-03,2026-09-04,feed-shares
4770,上品,twse,799760000,79976000,10,twse-opendata-L,2026-09-03,ok
4771,望隼,twse,587087000,58708700,10,twse-opendata-L,2026-09-03,ok
4772,台特化,tpex,,147681552,,universe:2026-09-03,2026-09-04,feed-shares
4806,桂田文創,tpex,,99947092,,universe:2026-09-03,2026-09-04,feed-shares
4807,日成-KY,twse,489960320,48996032,10,twse-opendata-L,2026-09-03,ok
4903,聯光通,tpex,,105343714,,universe:2026-09-03,2026-09-04,feed-shares
