Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,4167,松瑞製藥股份有限公司,松瑞藥,－ ,22,"No.1,Nanke 6th Road,Xinshi Dist,Southern Taiwan Science Park,Tainan City,Taiwan 744094,R.O.C.",80642673,漢友財務管理顧問股份有限公司代表人李香雲,陳志芳,林國瑋,協理,林彥嵐,06-5051200,20040130,20150908,新台幣                 10.0000元,3315543070,0,0,1,宏遠證券股份有限公司股務代理部,02-2326-8818,10680臺北市大安區信義路四段236號3樓,勤業眾信聯合會計師事務所,鄭旭然,謝東儒,SLC,06-5052600,stock@saviorlifetec.com.tw,https://www.saviorlifetec.com.tw/,331554307
1150908,4168,台灣醣聯生技醫藥股份有限公司,醣聯,－ ,22,"8F., No.97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City 22175,Taiwan",12683520,張東玄,楊玫君,呂耀華,副總經理,吳蒂芬,(02)2697-4168,20010201,20121218,新台幣                 10.0000元,1125213180,3036000,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,鄧聖偉,顏裕芳,GlycoNex Inc.,(02)2697-1168,mail@glyconex.com.tw,http://www.glyconex.com.tw/,112521318
1150908,4171,瑞基海洋生物科技股份有限公司,瑞基,－ ,33,"No.19,Keyuan 2nd Road,Central Taiwan Science Park,Taichung City,Taiwan R.O.C",27489806,劉正忠,鍾德豫,傅俞燕,董事長特別助理,劉正忠,04-24639869,20041112,20140814,新台幣                 10.0000元,580574690,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,安侯建業聯合會計師事務所,江家齊,吳佳翰,GeneReach,04-24638255,genereach@gmail.com,www.genereach.com,58057469
1150908,4173,久裕企業股份有限公司,久裕,－ ,22,"14F-5, No. 880, Zhongzheng Rd., Zhonghe Dist.New Taipei City 23586, Taiwan, R.O.C.",05071926,張明正,洪文銓,林怡&#24419;,財務長,詹雅媛,(02)8227-7999,19800602,20131031,新台幣                 10.0000元,745743550,0,0,1,統一綜合證券(股)公司,(02)2746-3797,台北市東興路8號B1,安侯建業聯合會計師事務所,郭柔蘭,江曉苓,ARICH,(02)2222-6171,stock@arich.com.tw,http://www.arich.com.tw,74574355
1150908,4174,台灣浩鼎生技股份有限公司,浩鼎,－ ,22,"6F., No. 508, Sec. 7, Zhongxiao E. Rd., Nangang Dist.Taipei City 115011, Taiwan R.O.C",13110677,梁賡義,陳雅琪,蔣永芳,副董事長,陳雅琪,(02)2655-8799,20020429,20150323,新台幣                 10.0000元,1315796870,0,0,1,台新綜合證券股份有限公司,(02)2504-8125,台北市中山區建國北路1段96號地下一樓,資誠聯合會計師事務所,黃珮娟,梁華玲,OBI,(02)2655-8798,info@obipharma.com,https://www.obipharma.com,131579687
1150908,4175,杏一醫療用品股份有限公司,杏一,－ ,22,"5F., No. 361, Fuxing 1st Rd., Guishan Dist.,Taoyuan City 333, Taiwan (R.O.C.)",86649006,陳麗如,蔡德忠,王定睿,副總經理,吳震紝,(03)3970761,19920507,20140423,新台幣                 10.0000元,423233070,0,0,1,富邦綜合證券股份有限公司,(02)2361-1300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,池瑞全,蔡宗遠,MedFirst,(03)3285892,ir@medfirst.com.tw,http://www.medfirst.com.tw/,42323307
1150908,4183,福永生物科技股份有限公司,福永生技,－ ,22,"NO.8, R&D RD Ⅲ, Hsinchu Science ParkHsinchu, Taiwan, R.O.C.",80064027,郭鳳琳,卓振輝,卓振輝,總經理,羅慶年,03-6686868,20021022,20170309,新台幣                 10.0000元,238000000,0,0,2,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號B1,勤業眾信聯合會計師事務所,梁盛泰,尤盟貴,EPS Bio,03-6686866,ir@epsbio.com.tw,https://www.epsbio.com.tw/,23800000
1150908,4188,安克生醫股份有限公司,安克,－ ,22,"5F, No.167, Fuxing N. Rd., Songshan Dist.TAIPEI,TAIWAN.R.O.C.",24316471,李伊俐,李伊俐,沈柏岑,財務主管,戴佑如,02-27136227,20081226,20150324,新台幣                 10.0000元,633329000,0,0,1,福邦證券股份有限公司,02-2371-1658,台北市中正區忠孝西路一段６號６樓,安永聯合會計師事務所,王彥鈞,余倩如,AmCad,02-27152181,josh.shen@amcad.com.tw,https://www.amcad.com.tw/,63332900
1150908,4192,杏國新藥股份有限公司,杏國,－ ,22,"84 CHUNG SHAN RD.,CHUNG SHAN VILLAGETUNG-SHAN SHINE , I-LAN 269 , TAIWAN.",29118865,陳至孝,王惠弘,王惠弘,總經理,王昭日,(02)2764-0826,20080626,20141028,新台幣                 10.0000元,351645000,12078511,0,1,永豐金證券股務代理部,(02)2381-6288,台北市博愛路17號3樓,國富浩華聯合會計師事務所,林金鳳,張亞荃,SynCore,(02)2763-3307,finance@syncorebio.com,http://www.syncorebio.com,35164500
1150908,4198,欣大健康投資控股股份有限公司,欣大健康,－ ,22,"7F, No.85, Xinhu 1st Rd.Taipei City 114, Taiwan(R.O.C.)",54154754,李沛霖,林國棟,林國棟,總經理,黃鈺翔,(02)8792-2699,20130107,20141223,新台幣                 10.0000元,241080000,15600000,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,顏裕芳,林一帆,S&S,(02)8792-1898,ir@swissray.com,www.swissray.com,24108000
1150908,4205,中華食品實業股份有限公司,中華食,－ ,02,"No.110-6, Longmu Rd., Dashu Dist., Kaohsiung City 840, Taiwan (R.O.C.)KAOHSIUNG CITY, TAIWAN",76316325,陳冠呈,柯碧蘭,柯碧蘭,總經理,陳冠豪,07-6515511,19800508,19990131,新台幣                 10.0000元,976492280,0,0,2,統一綜合證券股份有限公司,02-27478266,台北市東興路8號地下一樓,資誠聯合會計師事務所,廖阿甚,王國華,CHUNG HWA 　,07-6518667,herngb@ms29.hinet.net,http://www.herngyih.com.tw/,97649228
1150908,4207,環泰企業股份有限公司,環泰,－ ,02,"5F., No. 265, Nankan Rd.,Luzhu Dist., Taoyuan City, Taiwan",12529007,康智量,康智量,梁培菁,財務主管,洪秋碧,03-2125889,19840725,20000121,新台幣                 10.0000元,1985380080,0,0,1,亞東證券股份有限公司,02-7753-1699,新北市板橋區新站路16號13樓,勤業眾信聯合會計師事務所,李麗凰,蔡宗遠,TFC,03-3222493,tfc@fructose.com.tw,www.fructose.com.tw,198538008
1150908,4303,信立化學工業股份有限公司,信立,－ ,03,"No. 99, Xingye Rd., Xuejia DistTAINAN TAIWAN R.O.C",72104709,張祐銘,李山龍,李山龍,總經理,陳建宏,06-7835100,19730622,19990310,新台幣                 10.0000元,946053170,0,0,1,元大證券股份有限公司股務代理部,(02)2586-5859,台北市大安區敦化南路二段67號地下一樓,安侯建業聯合會計師事務所,陳永祥,高鈺倫,HSINLI,06-7821514,jeter@hsinli.com.tw,http://www.hsinli.com.tw,94605317
1150908,4304,勝昱科技股份有限公司,勝昱,－ ,03,"3F., No. 152, Jiankang Rd.Songshan Dist., Taipei City 10586,Taiwan",12413104,侯信立,待補,鄭祺曄,財會協理,鄭祺曄,26571371,19821203,20000127,新台幣                 10.0000元,610380650,47301445,0,1,元大證券股份有限公司,25865859,臺北市大安區敦化南路2段67號地下一樓,正風聯合會計師事務所,賴家裕,曾國富,SUNVIC,26571375,Internal_sale@sunvic.com.tw,www.sunvic.com.tw,61038065
1150908,4305,世坤塑膠股份有限公司,世坤,－ ,03,"　No. 125,127, Magong 3rd Road., Makou Li, Madou Dist.,　　TAINAN CITY,TAIWAN R.O.C",22281617,林璋賦,陳俊成,陳俊成,總經理,林湘芸,(06)5701211,19861007,20000928,新台幣                 10.0000元,550140000,0,0,2,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路2段97號B2,資誠聯合會計師事務所,田中玉,葉芳婷,SKP,06-5701213,Kelly_Lin@skp.com.tw,https://www.shihkuen.com/zh-TW,55014000
1150908,4401,東隆興業股份有限公司,東隆興,－ ,04,"19FL, NO.31, SEC2 SAN MING RD, PANCHIAO DIST., NEWTAIPEI CITY , TAIWAN　　　　",18770509,游志成,游榮利,彭武譽,稽核室協理,陳泰成,(02)2961-2112,19610814,19960509,新台幣                 10.0000元,1226920120,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,劉明賢,張青霞,TLTM,2954-1028,mickey@tloong.com.tw,http://www.tloong.com.tw,122692012
1150908,4402,郡都開發股份有限公司,郡都開發,－ ,04,"9F.-1, No. 151, Zhongzheng 4th Rd., Qianjin Dist., Kaohsiung City 8016 , TaiwaKAOHSIUNG CITY, TAIWANG (R.O.C.)",56349214,唐承,唐銘,唐承,董事長,曾麒峰,07-2167569,19700403,19970723,新台幣                 10.0000元,679918300,22000000,0,1,永豐金證券股份有限公司,02-2381-6288,台北市中正區博愛路17號3樓,國富浩華聯合會計師事務所,&#63969;國銘,蔡淑滿,J.D Development,07-3641957,jd.cs@j-d.com.tw,http://j-d.com.tw/home,67991830
1150908,4406,新昕纖維股份有限公司,新昕纖,－ ,04,"ROOM 4. 10TH FL . NO.289CHANG-AN W. RD., TAIPEI TAIWAN　　",07652202,莊育霖,莊晉嘉,莊晉嘉,總經理,莊婷媜,2552-5757,19800429,19990114,新台幣                 10.0000元,519120000,0,0,2,群益金鼎證券股份有限公司,(02)2702-3999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,郭仰倫,謝秋華,HSIN-SIN,2550-4492,jchuang@hsinsin.com.tw,www.hsinsin.com.tw,51912000
1150908,4413,飛寶企業股份有限公司,飛寶企業,－ ,04,"8F., No.252, Sec. 2, New Taipei Blvd.,Sanchong Dist.,New Taipe Cityi, Taiwan, R.O.C.",22676914,蔡煌瑯,韓佳芳,蔡煌瑯,董事長,韓佳芳,(02)25637238,19871030,19990729,新台幣                 10.0000元,313146890,20950000,0,1,台新證券股務代理部,02-25048125,台北市建國北路一段96號地下一樓,廣信益群聯合會計師事務所,梁宏瑋,黃健豪,EST,(02)29990526,g901228@estga.com,www.estga.com,31314689
1150908,4416,三圓建設股份有限公司,三圓,－ ,14,"8F., NO.96 , SECTION 2, NANKINGE RD..　TAIPEI, TAIWAN, R.O.C　　",07648290,王雅萱,白昌明,王雅麟,董事長特別助理,陳文津,(02)2563-9136,19791230,20000506,新台幣                 10.0000元,735862130,0,0,1,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,集智聯合會計師事務所,林書銘,王惠新,Sumwon　,(02)2561-3994,sy4416@shanyuan.com.tw,https://www.sumwon.com.tw,73586213
1150908,4417,金洲海洋科技股份有限公司,金洲,－ ,04,"23-2F No. 2, Chungshan 2nd Road,Kaohsiung, Taiwan R.O.C 80603",91871595,陳加仁,陳加仁,羅國榮,協理,陳雪音,(07)535-2939,19731224,20001107,新台幣                 10.0000元,839713990,0,0,1,凱基證券股份有限公司,(02)2389-2999,台北市重慶南路一段2號4樓,勤業眾信聯合會計師事務所,張慈媛,吳秋燕,KING CHOU,(07)535-2936,kingnet@mail.king-net.com.tw,https://www.king-net.com.tw,83971399
1150908,4419,皇家國際美食股份有限公司,皇家美食,－ ,16,"15F.-2, No. 248, Sec. 2, Yonghua Rd., Anping Dist.Tainan City 708 , Taiwan (R.O.C.)",86124493,侯佑霖,謝瑞&#29641;,謝瑞&#29641;,總經理,鐘福連,06-2539588,19910907,20010626,新台幣                 10.0000元,1691631330,157380000,0,1,群益金鼎證券股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,安侯建業聯合會計師事務所,高鈺倫,張淑瑩,KH,06-2990025,kinghouse.ir@tsgkh.com.tw,www.tsgkh.com.tw/,169163133
1150908,4420,光明絲織廠股份有限公司,光明,－ ,04,"7F., No.607, Ruiguang Rd., Neihu Dist.,Taipei City 114698, Taiwan (R.O.C.)",29576307,詹正田,李業振,李業振,總經理,劉筱君,(02)2657-5859,19660622,20020418,新台幣                 10.0000元,404550000,0,0,2,福邦證券股份有限公司,(02)2371-1658,100405台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,潘俊名,毛聖崴,Kwang Ming,(02)8797-8898,kwmgco@ms35.hinet.net,www.kwangming.com,40455000
1150908,4430,耀億工業股份有限公司,耀億,－ ,20,"No. 334, Sec . 6 , Chang Mei Rd.,Homei, Chang Hua ,Taiwan 508 R.O.C.",59021804,王昭仁,王贊景,陳伯瑄,副總經理,黃莉萍,04-7556111,19731123,20110609,新台幣                 10.0000元,562736090,0,0,1,凱基證券股份有限公司,02-23892999,(100)台北市重慶南路一段2號5樓,資誠會計師事務所,吳松源,王玉娟,YAO I,04-7556903,ir@yaoi.com.tw,http://www.yaoi.com.tw/,56273609
1150908,4432,銘旺實業股份有限公司,銘旺實,－ ,04,"9F-5, No. 6, Sec.1, Zhongxing Rd., Wugu DistrictNew Taipei City 248, Taiwan",22069170,陳盈璇,呂清裕,陳慶霖,財會經理,陳芝吟,(02)8976-9056,19860215,20121126,新台幣                 10.0000元,505890000,0,0,1,永豐金證券股務代理部,(02)2381-6288,(100)台北市博愛路17號3樓,資誠聯合會計師事務所,黃金連,李秀玲,Haksport,(02)8976-9431,IR@haksport.com,http://www.haksport.com/,50589000
1150908,4433,興采實業股份有限公司,興采,－ ,04,"No.10, Wuquan 2nd Rd.,Xinzhuang Dist., New Taipei City 24892,",23282425,陳國欽,黃松筠,王淑芬,副總經理,鄭忠龍,02-85127888,19890314,20141103,新台幣                 10.0000元,612997740,0,0,1,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,葉翠苗,黃世鈞,Singtex,02-22989888,spokesman@singtex.com,www.singtex.com,61299774
1150908,4442,開曼群島商竣邦國際股份有限公司,竣邦-KY,KY 開曼群島                                                    ,04,"14F.-4, No. 186, Jian 1st Rd., Zhonghe Dist.,New Taipei City, Taiwan",92791352,高振芳,蕭志偉,張兆民,營運副總經理,黃筠,02-8227-2008,20210727,20231129,新台幣                 10.0000元,328561490,0,0,1,兆豐證券股份有限公司股務代理部,02-3393-0898,台北市中正區忠孝東路二段 95 號 1 樓,勤業眾信聯合會計師事務所,虞成全,陳重成,J&B-KY,02-8227-2009,ir@jb-group.com.tw,https://www.jb-group.com.tw,32856149
1150908,4502,健信科技工業股份有限公司,健信,－ ,05,"NO.3  CHANG  PIN  E.1ST  RD., HSIEN-HSI  HSIANG.　　CHANGHUA  HSIEN,  TAIWAN,  R.O.C.　",55878947,吳明燦,吳明燦,吳明燦,總經理,賴玉鳳,04-7582899,19780620,19951212,新台幣                 10.0000元,574696860,7361000,0,1,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,王玉娟,吳松源,RT,04-7588511,enco@rostawheels.com.tw,www.rostawheels.com.tw,57469686
1150908,4503,金雨企業股份有限公司,金雨,－ ,05,"No 101 LANE 411 PU-NEI STREET YEN-HO LICHANGHUA  , TAIWAN , R.O.C",59260902,卓政懋,卓政輿,卓政懋,董事長,施義昭,04-7115298,19800621,19961219,新台幣                 10.0000元,783133260,27050000,0,1,第一金證券(股)公司,02-25635711,台北市大安區安和路一段27號6樓,安永聯合會計師事務所,黃靖雅,黃子評,GOLD RAIN　,04-7112837,alona@alona.com.tw,www.alona.com.tw,78313326
1150908,4506,崇友實業(股)公司,崇友,－ ,05,"13F., No.88, Nanking E. Rd., Sec.2,　　Taipei, Taiwan, R.O.C.　",04416894,唐伯龍,游本立,郭啟文,經理,呂英槙,02-2551-1166,19740530,19971206,新台幣                 10.0000元,1770120000,0,0,1,元大證券股份有限公司,02-2586-3117,臺北市大安區敦化南路2段67號地下一樓,安永聯合會計師事務所,徐榮煌,劉榮進,GFC　　,02-2563-9767,acc@gfc.com.tw,http://www.gfc.com.tw,177012000
1150908,4510,高鋒工業股份有限公司,高鋒,－ ,05,"NO.16, KEYA ROAD,　　TA-YA, TAICHUNG, 428 TAIWAN, R.O.C.　",55857746,林炎輝,陳振中,陳振中,總經理,陳泰霖,04-25662116,19790203,19980224,新台幣                 10.0000元,1089777240,0,0,1,台新綜合證券(股)公司股務代理部,02-25048125,104496台北市中山區建國北路一段96號地下一樓,國富浩華聯合會計師事務所,張福郎,王戊昌,KAFO　　,04-25671001,fin@kafo.com.tw,www.kafo.com.tw,108977724
1150908,4513,福裕事業股份有限公司,福裕,－ ,05,"No. 34, Xinggong Rd., Shengang Township,Changhua County 509 , Taiwan (R.O.C.)",55848584,林聰麟,董上裕,張順福,財務協理,林怡貞,(04)799-1126,19780413,19980325,新台幣                 10.0000元,1437619210,61500000,0,1,群益金鼎證券(股)公司股務代理部,(02)2702-3999,106420台北市大安區敦化南路二段97號B2,安永聯合會計師事務所,陳政初,洪國森,FALCON　,(04)797-7214,overseas1@chevalier.com.tw,www.chevaliertw.com,143761921
1150908,4523,永彰科技股份有限公司,永彰,－ ,05,"15 F., No. 319, Sec. 3, Linghang S. Rd., Zhongli Dist., Taoyuan City, TaiwanTaoyuan City, Taiwan",22522361,顏明宏,林柏青,謝淑蘭,財務、會計主管,楊志強,03-498-2821,19870504,19991122,新台幣                 10.0000元,649490000,0,0,1,群益金鼎證券股份有限公司,02-2702-3999,台北市大安區敦化南路二段 97 號 B2,安永聯合會計師事務所,王慕凡,黃建澤,Everbrite　,03-498-1986,ir@everbrite.com.tw,www.everbrite.com.tw,64949000
1150908,4527,(方方土)霖冷凍機械股份有限公司,方方土霖,－ ,05,"NO. 300, CHIKAN N. RD., ZIGUAN DISTKAOHSIUNG CITY,TAIWAN.(R.O.C)",22551554,曾仲國,曾仲國,蘇麗玲,財務部協理,李俐瑩,07-6192345,19880405,20000928,新台幣                 10.0000元,685371330,0,0,1,元大證券股份有限公司,02-2586-5859,台北市大安區敦化南路二段67號地下一樓,資誠聯合會計師事務所,吳建志,王駿凱,KL　,07-6170422,klmain@kuenling.com.tw,www.kuenling.com.tw,68537133
1150908,4528,江興鍛壓工業股份有限公司,江興鍛,－ ,05,"No.3-1, Siehe S. Lane, Situn District 407Taichung City, Taiwan, R.O.C.",52604255,江木山,江立夫,郭永義,副總經理,江立夫,04-23592000,19800905,20010212,新台幣                 10.0000元,841656950,0,0,1,統一綜合證券股份有限公司,02-27478266,台北市松山區東興路8號B1F,安永聯合會計師事務所,陳明宏,賴書晨,　CHF　,04-23594475,chf@ch-forging.com.tw,http://www.ch-forging.com.tw,84165695
1150908,4529,淳紳股份有限公司,淳紳,－ ,20,"4F., No.630, Guangfu S. Rd., Da'an Dist.,Taipei City,10695,Taiwan, (R.O.C.)",22662904,沈瑋,藍靜嫻(代理),彭長鳳,經理,秦禮明,02-27037300,19871103,20010504,新台幣                 10.0000元,845490960,32926082,0,1,凱基證券股份有限公司,02-23892999,100台北市重慶南路一段2號5樓,信永中和聯合會計師事務所,吳佳鴻,姚毓琳,EPTECH,02-27081455,info@eptech.tw,www.eptech.tw,84549096
1150908,4530,天意能創股份有限公司,天意能創,－ ,16,"12 F.-4, No. 112, Sec. 2, Chang'an E. Rd., Zhongshan Dist., Taipei CityZhongshan Dist., Taipei City 104, Taiwan",36243760,陳冠瑋,李靜綺,李修瀚,行政管理處協理,蔡育倫,02-26068111,19840912,20010430,新台幣                 10.0000元,357949590,23065752,0,1,兆豐證券股份有限公司,(02)3393-0898,台北市中正區忠孝東路二段95號1樓,安侯建業聯合會計師事務所,張淑瑩,潘俊名,TWES,02-26068222,ja.lee@honyigroup.com,www.honyigroup.com,35794959
