Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,6827,巨生生醫股份有限公司,巨生醫,－ ,22,"10F.-1, No. 66, Shengyi 5th Rd., Zhubei City,Hsinchu County 302041, Taiwan (R.O.C.)",24765568,蔣為峰,許源宏,王先知,執行長,邱奕翔,03-591-0360,20141107,20211019,新台幣                 10.0000元,792935030,0,0,2,富邦綜合證券股務代理部,02-2361-1300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,張肇文會計師,寇惠植會計師,MPB,03-591-0441,service@megaprobio.com,http://www.megaprobio.com,79293503
1150908,6832,金鼎聯合科技纖維股份有限公司,金鼎科,－ ,20,"No. 2-9, Quanzhou Rd., Houli Dist.,Taichung City 420020  , Taiwan (R.O.C.)",12854740,林瑞岳,蕭金沐,徐士雯,經理,王緒源,04-25581201,20010417,20210929,新台幣                 10.0000元,264106550,0,0,1,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,鄒依芸,黃欣婷,KING'S,04-25581721,investment@kingsmetalfiber.com,http://www.kingsmetalfiber.com,26410655
1150908,6833,太康精密股份有限公司,太康精密,－ ,28,"5 F.-2, No. 79, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City  Taiwan (R.O.C.)",12979018,葉辛池,張賴弘,張賴弘,總經理,謝玉玲,02-26983890,20020118,20210601,新台幣                 10.0000元,579770000,0,0,1,元大證券股份有限公司股務代理部,02-25865859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,吳少君,蔣淑菁,T-CONN,02-26983933,investor@t-conn.com,https://www.t-conn.com/tw,57977000
1150908,6839,開陽能源股份有限公司,開陽能源,－ ,35,"8F., No. 651-3, Zhongzheng Rd., Xinzhuang Dist.,New Taipei City 242, Taiwan (R.O.C.)",50850147,蔡孟庭,黃正賢,陳立仁,財務主管,林志成,02-66266660,20180912,20211025,新台幣                 10.0000元,820197840,0,0,1,台新證券股務代理部,02-25048125,台北市中山區建國北路1段96號B1,勤業眾信聯合會計師事務所,張至誼,劉書琳,Power Master,02-66266800,sales@powermaster.com.tw,http://www.powermaster.com.tw,82019784
1150908,6842,瑞宇國際股份有限公司,瑞宇,－ ,24,"5F,NO.61,Lane76,Ruiguang Rd., Neihu Dist.,Tapei,Taiwan,R.O.C.",27729833,陳慧銘,蕭豐格,莊姿櫻,財務長,廖春澍,02-27918139,20050524,20210930,新台幣                 10.0000元,242802500,0,0,1,中國信託商業銀行代理部,02-6636-5566,台北市中正區重慶南路一段83號5樓,勤業眾信聯合會計師事務所,蔡宗遠,李芸珊,NEXORA,02-27926942,service@nexora-tech.com.tw,https://www.nexora-tech.com.tw/,24280250
1150908,6847,普瑞博生技股份有限公司,普瑞博,－ ,22,"2F, No.11, Gongye E. 9th RdBaoshan Township, Hsinchu County,Taiwan",42770331,陳彥文,鍾政&#23791;,鍾政&#23791;,總經理,徐春民,03-6687199,20160127,20211105,新台幣                 10.0000元,142300000,0,0,2,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安永聯合會計師事務所,邱婉茹,胡慎緁,PURIBLOOD,03-6687299,info@puriblood.com,https://puriblood.com,14230000
1150908,6848,拉法生醫股份有限公司,拉法醫,－ ,22,"15F., No.15, Qiaohe Rd.Zhonghe Dist., New Taipei City, Taiwan",28089461,卓明偉,卓明偉,卓明偉,董事長兼總經理,陳彥良,(02)89121200,20060207,20211025,新台幣                 10.0000元,142731600,0,0,2,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南&#63799;一段 83 號 5 樓,安侯建業聯合會計師事務所,辛郁婷,黃更佳,RBC,(02)89121300,spokesman@rbcbioscience.com,https://www.rbcbioscience.com/,14273160
1150908,6849,奇鼎科技股份有限公司,奇鼎科技,－ ,31,"No. 86, Fenggong 2nd St., Hukou TownshipHsinchu County, Taiwan (R.O.C.)",80130119,鄭智文,鄭智文,蘇柏樺,總經理特助,柯安,03-5986999,20030128,20241122,新台幣                 10.0000元,419182620,3000000,0,1,中國信託商業銀行代理部,02-66365566,台北市中正區重慶南路一段83號5樓,安侯建業聯合會計師事務所,楊樹芝,林恒昇,CHYI DING,03-5979694,chd-ir@chd-tech.com.tw,https://www.chd-tech.com.tw/,41918262
1150908,6850,光鼎生物科技股份有限公司,光鼎生技,－ ,22,"4F., No.108-3,Minquan Rd., Xindian Dist.,New Taipei City, Taiwan (R.O.C.)",27352652,蔡守冠,蔡守冠,柳雲(峰),事業發展處處長,紀賢良,02-2218-8726,20040816,20211110,新台幣                 10.0000元,330886600,0,0,1,永豐金證券股務代理部,02-2381-6288,台北市博愛路17號3樓,資誠聯合會計師事務所,林冠宏,陳憲正,BIOPTIC,02-2218-8727,info@bioptic.com.tw,https://www.bioptic.com.tw,33088660
1150908,6857,宏碁智醫股份有限公司,宏碁智醫,－ ,22,"7F., No. 86, Sec. 1, Xintai 5th Rd.Xizhi Dist., New Taipei City",69442662,連加恩,許凱程,連加恩,董事長,陳銘淵,02-26960366,20180425,20211027,新台幣                 10.0000元,152260000,0,0,1,凱基證券股份有限公司股務代理部,(02)2389-2999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,陳建瑋,王浚宇,Acer Medical,02-26960377,Ir.amed@acer-medical.com,https://www.acer-medical.com/,15226000
1150908,6858,愛比科技股份有限公司,愛比科技,－ ,25,"No.348, Section 6, Nanling E. Rd., Neihu Dist.,Taipei Taiwan",28685046,洪裕鈞,李信宜,李信宜,總經理,江侃倫,(02)5550-8686,20070613,20220111,新台幣                 10.0000元,272204750,0,0,1,富邦綜合證券(股)公司股務代理部,(02)2361-1300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,郭仰倫,謝秋華,IPEVO,(02)2382-0420,ir@staff.ipevo.com,https://www.ipevo.com.tw,27220475
1150908,6864,元樟生物科技股份有限公司,元樟生技,－ ,22,"7F.-2, No. 6, Siwei 3rd Rd., Lingya Dist.,KAOHSIUNG CITY 802, TAIWAN (R.O.C.)",42814751,蔡宜儒,張毅偉,蔡宜儒,董事長,張毅偉,07-2237578,20180402,20211229,新台幣                 10.0000元,378747500,0,0,2,福邦證券股份有限公司股務代理部,(02)2383-6888,10041台北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,洪國森,陳政初,A.M.S.,07-2233622,nicolas@amsbioteq.com,https://www.ams-bioteq.com/,37874750
1150908,6867,坦德科技股份有限公司,坦德科技,－ ,26,"NO.8, DOUGONG 9TH RD., DOULIU CITY,YUNLIN COUNTY 64069,TAIWAN (R.O.C.)",54127531,江凱量,李昭霈,李昭霈,總經理,黃慧倫,05-5575555,20130208,20220623,新台幣                 10.0000元,245000000,0,0,2,宏遠證券股份有限公司股務代理部,02-77198899,台北市大安區信義路四段236號3樓,安永聯合會計師事務所,賴書晨,黃宇廷,TD,05-5570555,info@tdtech.com.tw,http://www.tdtech.com.tw/,24500000
1150908,6868,采威國際資訊股份有限公司,采威國際,－ ,30,"No. 33, Hanxiang E. Rd., Xitun Dist.,Taichung City 407031 , Taiwan (R.O.C.)",70598966,蕭哲君,蕭哲君,蕭哲君,董事長暨總經理,張芝菁,04-23265200,20000711,20220113,新台幣                 10.0000元,250433500,0,0,1,統一綜合證券股份有限公司,02-27463797,105台北市松山區東興路8號B1樓,勤業眾信聯合會計師事務所,彭以驊,蘇定堅,ISCOM,04-23262107,cynthiachang@iscom.com.tw,https://www.iscom.com.tw,25043350
1150908,6876,朗齊生物醫學股份有限公司,朗齊生醫*,－ ,22,"Rm. 214, 2F.-A, No. 2, Sec. 2, Shengyi Rd., Zhubei CityHsinchu County 302058 , Taiwan (R.O.C.)",54823306,王繼賢,陳丘紘,陳丘紘,總經理,徐婕云,04-23205691,20150924,20240118,無面額,1189416337,590000,0,1,華南永昌綜合證券股份有限公司,02-27186425,台北市松山區民生東路四段54號4樓,勤業眾信聯合會計師事務所,邱盟捷,陳建瑋,LaunXP BioMed,04-23205693,LXP@launxp.com,www.launxp.com,70528543
1150908,6878,歐付寶電子支付股份有限公司,歐付寶,－ ,17,"3F., NO. 58. 1 CHENGGONG RD.,NANGANG DIST., TAIPEI CITY 115, TAIWAN",53538851,林秀芳,林秀芳,許維泗,副總經理,林雪卿,02-26550057,20110923,20220317,新台幣                 10.0000元,726408000,0,0,2,兆豐證券股份有限公司股務代理部,02-33930898,台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,張嘉銘會計師,趙永祥會計師,Opay,02-26550097,financial_material@opay.tw,https://www.opay.tw,72640800
1150908,6879,大江基因醫學股份有限公司,大江基因,－ ,22,"10F., No. 185-1, Gangqian Rd., Neihu Dist.,Taipei City , Taiwan (R.O.C.)",53357669,林詠翔,陳敬亭,林詠翔,董事長,陳敬亭,02-26581218,20110713,20220125,新台幣                 10.0000元,264585200,0,0,1,台新綜合證券股務代理部,02-25048125,臺北市中山區建國北路一段96號B1,資誠聯合會計師事務所,涂展源,陳怡婷,TCI GENE,02-26587686,gene.IR@tci-gene.com,https://www.tci-gene.com/,26458520
1150908,6882,甲尚股份有限公司,甲尚,－ ,30,"2F., No. 126, Lane 235,Pao-Chiao Rd., HsinTien Dist.New Taipei City, Taiwan, R.O.C.",84465158,王宏洋,陳久正,張素雯,執行副總經理,黃偉雄,02-89121028,19930915,20220426,新台幣                 10.0000元,231990650,0,0,1,凱基證券股份有限公司,02-23892999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,楊啟聖,&#28201;智源,REALLUSION,02-89121028,IR@reallusion.com,http://www.reallusion.com.tw,23199065
1150908,6886,遠東生物科技股份有限公司,遠東生技,－ ,02,"Room A, 13FL, No.3. Yuan Chui Street,Nan-Gang District, Taipei, Taiwan",23625631,闕壯群,闕俊瑋,袁玉燕,財務長,　,02-26558198,19900228,20230427,新台幣                 10.0000元,318100000,1000000,0,1,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下1樓,資誠聯合會計師事務所,鄧聖偉,顏裕芳,FEBICO,02-26558196,ir@febico.com.tw,http://www.febico.com.tw,31810000
1150908,6891,樂迦再生科技股份有限公司,樂迦再生,－ ,22,"19F. -12, No. 97, Sec. 1, Xintai 5th Rd.Xizhi Dist.,New Taipei City ,Taiwan",83168829,邱俊榮,張裕享,曾逸君,經理,詹志聰,02-2697-2560,20201015,20220428,新台幣                 10.0000元,2006422500,0,0,1,第一金證券股份有限公司,02-2563-5711,台北市大安區安和路一段27號6樓,安侯建業聯合會計師事務所,郭欣頤,張肇文,Locus Cell,02-2697-2565,stock@locus-cell.com,http://www.locus-cell.com/,200642250
1150908,6892,台寶生醫股份有限公司,台寶生醫,－ ,22,"4F., No. 66, Shengyi 2nd Rd., Zhubei CityHsinchu County 302041, Taiwan",24571303,郭旭崧,楊鈞堯,楊鈞堯,執行長,莊秀娟,02-26956382,20140725,20220513,新台幣                 10.0000元,940152280,1410228,0,1,永豐金證券股務代理部,(02)23816288,台北市博愛路17號3樓,安永聯合會計師事務所,余倩如,張巧穎,TWB,03-6681005,info@twbio-thera.com,http://www.twbio-thera.com,94015228
1150908,6898,程曦資訊整合股份有限公司,程曦資訊,－ ,30,"10F., No. 1-1, Sec. 1, Chongqing N. Rd., Datong Dist.Taipei City , Taiwan (R.O.C.)",84459043,黃士軍,黃士軍,黃士軍,董事長暨總經理,陳仕凱,(02)7706-6188,19930827,20220526,新台幣                 10.0000元,290161130,0,0,1,兆豐證券(股)公司股務代理本部,(02)3393-0898,台北市中正區忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,陳致源會計師,周仕杰會計師,ChainSea,(02)7706-6199,CSIR@chainsea.com.tw,https://www.chainsea.com.tw/,29016113
1150908,6911,群運環保股份有限公司,群運,－ ,20,"No. 100, Sec. 4, Anming Rd., Annan Dist.Tainan City, Taiwan (R.O.C.)",86957571,李天佑,蔡文鐽,蔡文鐽,總經理,吳宜臻,06-2965599,19921007,20221020,新台幣                 10.0000元,220000000,0,0,1,統一綜合證券股份有限公司,02-27463797,台北市松山區東興路8號地下一樓,資誠聯合會計師事務所,葉芳婷,田中玉,CHYUNN,06-2965580,wenta.tsai@chyunn.com.tw,https://www.chyunn.com,22000000
1150908,6912,益鈞環保科技股份有限公司,益鈞環科*,－ ,35,"No. 761, Sec. 2, Youguan Rd., Luzhu Dist.,Taoyuan City 338002, Taiwan (R.O.C.)",82890369,秦嘉鴻,秦錫鈞,秦錫鈞,總經理,黃佑任,03-3541700,20190612,20221019,新台幣                  1.0000元,144000000,0,0,2,元大證券股份有限公司股務代理部,(02)25865859,臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,蔡蓓華,顏裕芳,YCGT,03-3541780,IR@yichungt.com,http://www.yichungt.com,144000000
1150908,6915,美強光學股份有限公司,美強光,－ ,28,"No. 13-1, Zhonghua Rd., Hukou TownshipHsinchu County, Taiwan (R.O.C.)",27935968,高志誠,葉柏良,葉柏良,總經理,唐榮昆,03-5984820,20060313,20221103,新台幣                 10.0000元,353000000,0,0,2,元大證券股份有限公司,(02)2586-5859,臺北市大安區敦化南路2段67號地下一樓,勤業眾信聯合會計師事務所,張嘉銘,楊承修,IGIANT OPTICS,03-5984923,ir@igiantopt.com,www.igiantopt.com,35300000
1150908,6917,竟天生物科技股份有限公司,竟天,－ ,22,"6F.,No22,Sec.2,Sheng Yi Rd.,Zhubei City, Hsinchu County, Taiwan",29046271,王藹君,王藹君,倪淑敏,行政管理處長,王藹君,03-6581866,20080721,20230112,新台幣                 10.0000元,552720000,0,0,1,永豐金證券股份有限公司,02-23816288,台北市中正區博愛路17號3樓,資誠聯合會計師事務所,鄧聖偉,劉倩瑜,Andros,03-6581966,IR@andros.com.tw,http://www.androspharma.com,55272000
1150908,6920,恆勁科技股份有限公司,恆勁科技,－ ,24,"No. 458-17,Xinxing Rd.,Hukou Township,Hsinchu County 30353,Taiwan, R.O.C.",54350720,莊遠平,莊遠平,許詩濱,營運長,陳怡如,(03)598-5778,20130814,20230110,新台幣                 10.0000元,2072190190,0,0,2,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,謝智政,蔣承翰,PPt,(03)598-5559,ir.info@ppt.com.tw,http://www.ppt.com.tw,207219019
1150908,6926,聖安生醫股份有限公司,聖安生醫,－ ,22,"10 F., No. 573, Sec. 2, Taiwan Blvd., West Dist.,Taichung City 403020 , Taiwan (R.O.C.)",90841519,黃秋錦,江宏哲,江宏哲,總經理,陳泰逢,04-23272888,20210406,20221125,新台幣                 10.0000元,498000000,0,0,2,台新綜合證券(股)公司股務代理部,02-25048125,台北市中山區建國北路1段96號地下一樓,安永聯合會計師事務所,柯雅婷,陳明宏,Shine-On Bio,04-23272666,service@shineon-bio.com,https://www.shineon-bio.com,49800000
1150908,6927,聯合聚晶股份有限公司,聯合聚晶,－ ,24,"3F., No. 51, Ln. 188, Ruiguang Rd., Neihu Dist.Taipei,Taiwan,R.O.C",70443794,陳俊賢,蘇群能,陳俊賢,董事長,蘇群能,02-7712-0204,19991013,20230526,新台幣                 10.0000元,382361250,13291402,0,1,凱基證券股務代理部,02-2389-2999,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,尤志峰,邱政俊,IST,02-7712-0804,spokesperson@ist4u.com,https://www.ist4u.com,38236125
1150908,6932,水星生醫股份有限公司,水星生醫*,－ ,22,"16F.,No. 655, Bannan Rd., Zhonghe Dist.New Taipei City, Taiwan",82959747,林玉龍,梁耀仁,林玉龍,董事長,吳永勛,02-8221-2020,20190716,20221223,新台幣                  0.2500元,108149026,0,0,1,康和綜合證券股份有限公司,02-8787-1118,台北市信義區基隆路一段176號B1,資誠聯合會計師事務所,張珍綺,顏裕芳,Merdury,02-2221-5252,IR@merdury.com,https://merdury.com,432596107
1150908,6935,王子製藥股份有限公司,王子製藥,－ ,02,"No. 168 Keyun S. Rd., Huwei TownshipYunlin County 632, Taiwan(R.O.C.)",35048803,李&#21843;達,余昌憲,余昌憲,總經理,陳翠微,05-632-6910,19620731,20230329,新台幣                 10.0000元,374100000,0,0,2,中國信託商業銀行代理部,02-6636-5566,台北市中正區重慶南路一段83號3樓,安侯建業聯合會計師事務所,許淑敏,陳宜君,PRINCE PHARM,05-632-0568,spokesman@prince-pharm.com.tw,https://www.prince-pharm.com.tw,37410000
1150908,6938,藍新資訊股份有限公司,藍新資訊,－ ,30,"2F., No. 42, Xingzhong Rd., Neihu Dist.Taipei City , Taiwan (R.O.C.)",24540267,郭廷群,楊璦如,楊璦如,總經理,郭廷群,(02)2795-6660,20140423,20240123,新台幣                 10.0000元,125700000,0,0,2,國票綜合證券股務代理部,(02)2528-8988,台北市松山區南京東路五段188號15樓,勤業眾信聯合會計師事務所,黃國寧,林淑婉,Newebinfo,(02)2795-5510,ir.info@newebinfo.com.tw,http://www.newebinfo.com.tw,12570000
1150908,6939,啟弘生物科技股份有限公司,啟弘生技,－ ,22,"3F, NO.103, Lane 169, Kang-ning Street, Xizhi Dist.,New Taipei City, Taiwan",52209120,阮大同,阮大同,廖秋坤,財務長,阮大同,(02) 26947888,20160510,20230515,新台幣                 10.0000元,353841610,0,0,1,福邦證券股份有限公司,(02)2383-6888,台北市中正區忠孝西路一段6號6樓,資誠聯合會計師事務所,楊蕙慈,林雅慧,TFBS,(02) 26947868,service@tfbsbio.com,https://www.tfbsbio.com/,35384161
1150908,6940,格斯科技股份有限公司,格斯科技*,－ ,28,"No. 79, Dongyuan Rd., Zhongli Dist.,Taoyuan City 320023, Taiwan (R.O.C.)",24837296,沈國榮,張忠傑,許志帆,策略長,陳立偉,(03)451-2688,20150211,20230512,新台幣                  2.5000元,801282375,20832000,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市中正區重慶南路一段83號5樓,立本台灣聯合會計師事務所,鄧欣珊,張宜鈞,GUS TECH,(03)451-2568,ir@gus-tech.com.tw,https://gustech.com,320512950
1150908,6946,三地能源股份有限公司,三地能源,－ ,35,"15F.-3, No. 175, Zhongzheng 2nd Rd., Lingya Dist.,Kaohsiung City, Taiwan (R.O.C.)",80716230,鍾炳利,鍾炳利,鍾炳利,董事長兼總經理,周建宏,(07)225-1500,20040303,20241007,新台幣                 10.0000元,3238000000,0,0,1,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,羅瑞芝,黃泳華,SANTI ENERGY,(07)225-8903,service@santienergy.com,https://www.santienergy.com,323800000
1150908,6950,科科科技股份有限公司,科科科技-KY,KY 開曼群島                                                    ,36,"16 F., No. 16, Kunyang St.Nangang Dist., Taipei City, Taiwan",93166645,王&#29486;堂,王&#29486;堂,陳彥蓁,財務中心副總經理,葉展昀,02-2655-7557,20221123,20260831,新台幣                 10.0000元,1729258670,0,0,1,富邦綜合證券（股）股務代理部,02-23611300,臺北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,黃國寧會計師,邵志明會計師,KKCompany,02-2655-7511,investors@kkcompany.com,www.kkcompany.com,172925867
